channel,floorid,mac_address,roomid,signal_strength,source,ssid,timestamp
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-58.911,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,370.0,CA:0F:36:7D:94:1C,111.0,-76.20779999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,370.0,CA:0F:36:7D:94:1C,111.0,-60.179,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-60.019000000000005,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.899,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.899,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.899,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.12459999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.979,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.979,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.979,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.979,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.979,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.979,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.979,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.04679999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.04679999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.04679999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2417.0,371.0,CA:0F:36:7D:94:1C,111.0,-59.859,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.1596,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.35799999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.11139999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.35799999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.11139999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.11139999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.35799999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.35799999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.11139999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.35799999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.11139999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.11139999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.35799999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2422.0,371.0,CA:0F:36:7D:94:1C,111.0,-64.35799999999999,cap1,Realme 6 Pro,2023-12-13 16:21:02
2412.0,371.0,CA:0F:36:7D:94:1C,111.0,-76.11139999999999,cap2,Redmi Note 11,2023-12-13 16:21:02
